metallicities age
0.026000000000000002 1.8999999999999997
0.011000000000000001 3.2999999999999994
0.019000000000000003 2.3
0.013 2.7999999999999994
0.018000000000000002 2.3
0.028000000000000004 1.8999999999999997
0.013 2.7999999999999994
0.020999999999999998 2.1999999999999997
0.014 2.6999999999999993
0.018000000000000002 2.3999999999999995
0.017 2.5999999999999996
0.019000000000000003 2.1999999999999997
0.024 1.8999999999999997
0.027000000000000003 1.9999999999999996
0.019000000000000003 2.1999999999999997
0.019000000000000003 2.3
0.019000000000000003 2.3
0.020000000000000004 2.3999999999999995
0.019000000000000003 2.3999999999999995
0.019000000000000003 4.699999999999999
0.027000000000000003 1.8999999999999997
0.028999999999999998 1.8999999999999997
0.020000000000000004 4.499999999999999
0.016 2.4999999999999996
0.024 4.599999999999999
0.015000000000000001 2.7999999999999994
0.01 3.7999999999999994
0.019000000000000003 4.799999999999999
0.019000000000000003 2.3
0.016 2.5999999999999996
0.028999999999999998 2.3
0.015000000000000001 2.5999999999999996
0.011000000000000001 2.8999999999999995
0.012 2.8999999999999995
0.028999999999999998 1.8999999999999997
0.028999999999999998 1.5999999999999996
0.020000000000000004 4.699999999999999
0.016 2.6999999999999993
0.025 2.1999999999999997
0.019000000000000003 2.3
0.018000000000000002 2.3
0.011000000000000001 3.599999999999999
0.016 2.3999999999999995
0.019000000000000003 2.3999999999999995
0.019000000000000003 2.1999999999999997
0.019000000000000003 2.3
0.019000000000000003 2.1999999999999997
0.03 1.7999999999999998
0.006 4.699999999999999
0.024 2.1999999999999997
0.018000000000000002 2.4999999999999996
0.019000000000000003 4.499999999999999
0.019000000000000003 2.3
0.019000000000000003 4.599999999999999
0.018000000000000002 2.4999999999999996
0.015000000000000001 2.5999999999999996
0.018000000000000002 2.3
0.011000000000000001 2.9999999999999996
0.019000000000000003 2.3999999999999995
0.03 1.7999999999999998
0.026000000000000002 1.8999999999999997
0.019000000000000003 2.3999999999999995
0.03 1.6999999999999997
0.018000000000000002 2.3999999999999995
0.03 1.6999999999999997
0.019000000000000003 2.3
0.015000000000000001 2.6999999999999993
0.024 4.599999999999999
0.019000000000000003 2.3999999999999995
0.024 2.0999999999999996
0.015000000000000001 2.5999999999999996
0.020999999999999998 2.3999999999999995
0.019000000000000003 2.3999999999999995
0.015000000000000001 2.6999999999999993
0.019000000000000003 2.3999999999999995
0.028000000000000004 1.8999999999999997
0.006 5.199999999999999
0.024 1.9999999999999996
0.018000000000000002 2.4999999999999996
0.017 2.3999999999999995
0.01 3.8999999999999995
0.024 1.9999999999999996
0.016 2.4999999999999996
0.018000000000000002 2.4999999999999996
0.019000000000000003 2.3
0.019000000000000003 2.1999999999999997
0.017 2.5999999999999996
0.025 4.699999999999999
0.01 4.1
0.015000000000000001 2.5999999999999996
0.019000000000000003 2.3999999999999995
0.004 4.999999999999999
0.017 2.4999999999999996
0.013 2.8999999999999995
0.01 3.8999999999999995
0.019000000000000003 2.1999999999999997
0.018000000000000002 2.3999999999999995
0.015000000000000001 2.5999999999999996
0.028000000000000004 1.9999999999999996
0.020000000000000004 2.3999999999999995
0.014 2.5999999999999996
0.015000000000000001 2.7999999999999994
0.024 2.0999999999999996
0.024 1.9999999999999996
0.019000000000000003 2.3999999999999995
0.01 3.6999999999999993
0.022 2.0999999999999996
0.01 3.8999999999999995
0.019000000000000003 2.3
0.01 3.599999999999999
0.018000000000000002 4.699999999999999
0.023 2.1999999999999997
0.017 2.3
0.024 2.0999999999999996
0.015000000000000001 2.5999999999999996
0.027000000000000003 1.5999999999999996
0.012 3.0999999999999996
0.01 3.599999999999999
0.03 2.9999999999999996
0.015000000000000001 2.5999999999999996
0.022 2.1999999999999997
0.019000000000000003 2.3
0.01 3.6999999999999993
0.018000000000000002 2.4999999999999996
0.028000000000000004 1.5999999999999996
0.020000000000000004 4.599999999999999
0.024 1.9999999999999996
0.020000000000000004 2.3
0.015000000000000001 2.6999999999999993
0.006 5.199999999999999
0.027000000000000003 1.9999999999999996
0.014 2.6999999999999993
0.019000000000000003 2.3
0.019000000000000003 2.1999999999999997
0.015000000000000001 2.4999999999999996
0.03 1.7999999999999998
0.017 2.6999999999999993
0.019000000000000003 2.3999999999999995
0.019000000000000003 2.3
0.020000000000000004 4.699999999999999
0.018000000000000002 2.3999999999999995
0.017 2.3
0.006 5.399999999999999
0.022 2.0999999999999996
0.023 2.1999999999999997
0.015000000000000001 2.6999999999999993
0.016 2.6999999999999993
0.015000000000000001 2.6999999999999993
0.006 4.399999999999999
0.009000000000000001 3.7999999999999994
0.028000000000000004 1.9999999999999996
0.024 1.9999999999999996
0.019000000000000003 4.699999999999999
0.019000000000000003 2.0999999999999996
0.025 2.0999999999999996
0.01 3.8999999999999995
0.019000000000000003 2.3999999999999995
0.017 3.1999999999999993
0.008 3.7999999999999994
0.007 4.799999999999999
0.019000000000000003 2.3999999999999995
0.023 1.9999999999999996
0.018000000000000002 2.3999999999999995
0.026000000000000002 1.8999999999999997
0.01 3.7999999999999994
0.028999999999999998 1.6999999999999997
0.024 3.7999999999999994
0.020999999999999998 2.1999999999999997
0.022 2.1999999999999997
0.015000000000000001 2.3
0.008 4.1
0.004 5.499999999999999
0.018000000000000002 2.3
0.028000000000000004 1.5999999999999996
0.024 1.9999999999999996
0.018000000000000002 2.4999999999999996
0.019000000000000003 2.3
0.028999999999999998 1.7999999999999998
0.019000000000000003 2.3
0.024 1.9999999999999996
0.015000000000000001 2.5999999999999996
0.019000000000000003 2.3
0.020999999999999998 2.3
0.007 4.1
0.019000000000000003 2.3
0.027000000000000003 1.8999999999999997
0.01 3.6999999999999993
0.015000000000000001 2.4999999999999996
0.019000000000000003 2.4999999999999996
0.022 2.1999999999999997
0.026000000000000002 2.0999999999999996
0.006 4.799999999999999
0.019000000000000003 2.3
0.019000000000000003 2.3
0.028999999999999998 1.8999999999999997
0.03 1.8999999999999997
0.024 2.0999999999999996
0.020999999999999998 2.1999999999999997
0.013 2.8999999999999995
0.019000000000000003 2.3
0.013 2.8999999999999995
0.019000000000000003 2.3
0.01 3.1999999999999993
0.028999999999999998 1.8999999999999997
0.019000000000000003 2.3
0.023 2.0999999999999996
0.025 1.9999999999999996
0.025 2.0999999999999996
0.024 1.9999999999999996
0.020000000000000004 2.3
0.019000000000000003 2.3
0.022 2.1999999999999997
0.007 3.599999999999999
0.019000000000000003 2.3999999999999995
0.018000000000000002 2.4999999999999996
0.027000000000000003 4.399999999999999
0.013 2.7999999999999994
0.019000000000000003 2.3
0.017 2.4999999999999996
0.020999999999999998 2.1999999999999997
0.024 2.0999999999999996
0.020999999999999998 2.3999999999999995
0.020999999999999998 2.1999999999999997
0.012 2.8999999999999995
0.019000000000000003 2.3
0.019000000000000003 2.3999999999999995
0.006 4.999999999999999
0.019000000000000003 2.1999999999999997
0.019000000000000003 2.3999999999999995
0.01 3.499999999999999
0.019000000000000003 2.3
0.014 2.6999999999999993
0.03 1.9999999999999996
0.014 2.7999999999999994
0.015000000000000001 2.4999999999999996
0.020999999999999998 2.3
0.020999999999999998 2.1999999999999997
0.017 2.5999999999999996
0.022 2.3
0.022 1.9999999999999996
0.03 1.8999999999999997
0.024 1.9999999999999996
0.01 4.1
0.014 2.7999999999999994
0.020000000000000004 2.3999999999999995
0.020000000000000004 2.3
0.017 2.4999999999999996
0.014 2.6999999999999993
0.012 2.8999999999999995
0.013 2.7999999999999994
0.016 2.4999999999999996
0.03 1.8999999999999997
0.024 2.0999999999999996
0.012 2.8999999999999995
0.023 2.1999999999999997
0.028000000000000004 1.8999999999999997
0.019000000000000003 2.3
0.01 3.7999999999999994
0.020000000000000004 2.1999999999999997
0.017 2.4999999999999996
0.019000000000000003 2.3
0.026000000000000002 1.9999999999999996
0.022 2.0999999999999996
0.028999999999999998 1.5999999999999996
0.018000000000000002 2.3
0.03 1.7999999999999998
0.022 2.3
0.013 2.8999999999999995
0.01 3.599999999999999
0.019000000000000003 2.3999999999999995
0.019000000000000003 2.3
0.03 1.7999999999999998
0.015000000000000001 2.6999999999999993
0.005 5.399999999999999
0.019000000000000003 2.3
0.017 2.4999999999999996
0.024 2.0999999999999996
0.007 4.199999999999999
0.017 2.4999999999999996
0.019000000000000003 2.1999999999999997
0.011000000000000001 3.599999999999999
0.022 4.599999999999999
0.020000000000000004 2.3
0.016 2.5999999999999996
0.019000000000000003 2.1999999999999997
0.019000000000000003 2.3999999999999995
0.025 1.8999999999999997
0.006 4.799999999999999
0.022 2.0999999999999996
0.027000000000000003 1.6999999999999997
0.019000000000000003 2.3
0.03 1.7999999999999998
0.026000000000000002 1.8999999999999997
0.01 4.1
0.019000000000000003 2.4999999999999996
0.023 1.9999999999999996
0.019000000000000003 2.3
0.017 2.3999999999999995
0.020999999999999998 2.1999999999999997
0.027000000000000003 1.9999999999999996
0.019000000000000003 2.4999999999999996
0.006 4.799999999999999
0.019000000000000003 2.3
0.006 5.499999999999999
0.024 2.0999999999999996
0.019000000000000003 2.4999999999999996
0.006 5.499999999999999
0.019000000000000003 2.3999999999999995
0.020000000000000004 2.1999999999999997
0.028000000000000004 4.499999999999999
0.018000000000000002 2.3
0.017 2.3999999999999995
0.015000000000000001 2.6999999999999993
0.013 2.9999999999999996
0.022 2.1999999999999997
0.019000000000000003 2.3
0.017 2.5999999999999996
0.017 2.3
0.015000000000000001 2.3999999999999995
0.01 3.7999999999999994
0.022 4.699999999999999
0.018000000000000002 2.3999999999999995
0.028000000000000004 1.7999999999999998
0.028999999999999998 1.5999999999999996
0.006 5.399999999999999
0.020000000000000004 2.3
0.024 2.0999999999999996
0.019000000000000003 2.3
0.022 2.3
0.020999999999999998 2.3
0.024 1.9999999999999996
0.011000000000000001 3.599999999999999
0.03 1.7999999999999998
0.019000000000000003 2.3999999999999995
0.017 2.3999999999999995
0.008 3.6999999999999993
0.019000000000000003 2.3999999999999995
0.015000000000000001 2.6999999999999993
0.016 2.4999999999999996
0.019000000000000003 2.3999999999999995
0.016 2.4999999999999996
0.009000000000000001 3.999999999999999
0.020000000000000004 4.699999999999999
0.015000000000000001 2.5999999999999996
0.016 2.4999999999999996
0.019000000000000003 2.3
0.024 2.1999999999999997
0.019000000000000003 2.3
0.024 1.8999999999999997
0.020000000000000004 2.3
0.015000000000000001 2.5999999999999996
0.018000000000000002 2.4999999999999996
0.013 2.8999999999999995
0.026000000000000002 1.9999999999999996
0.026000000000000002 4.599999999999999
0.013 2.7999999999999994
0.01 4.199999999999999
0.023 1.9999999999999996
0.020999999999999998 2.1999999999999997
0.019000000000000003 2.1999999999999997
0.01 4.1
0.019000000000000003 2.3
0.019000000000000003 2.3
0.01 4.1
0.006 5.199999999999999
0.009000000000000001 3.599999999999999
0.015000000000000001 2.5999999999999996
0.017 2.4999999999999996
0.019000000000000003 2.3
0.020000000000000004 2.3
0.016 2.5999999999999996
0.011000000000000001 3.6999999999999993
0.007 4.499999999999999
0.025 1.9999999999999996
0.022 1.9999999999999996
0.01 3.599999999999999
0.020000000000000004 2.1999999999999997
0.023 2.0999999999999996
0.007 4.299999999999999
0.013 2.6999999999999993
0.020999999999999998 2.0999999999999996
0.015000000000000001 2.3999999999999995
0.018000000000000002 2.3
0.020999999999999998 2.1999999999999997
0.016 2.4999999999999996
0.020999999999999998 2.1999999999999997
0.024 2.0999999999999996
0.019000000000000003 2.3
0.020999999999999998 2.3
0.015000000000000001 2.5999999999999996
0.019000000000000003 2.3999999999999995
0.014 2.6999999999999993
0.019000000000000003 2.3
0.019000000000000003 2.3
0.019000000000000003 2.4999999999999996
0.019000000000000003 2.3
0.009000000000000001 3.599999999999999
0.019000000000000003 2.3999999999999995
0.015000000000000001 2.4999999999999996
0.028999999999999998 1.8999999999999997
0.01 3.7999999999999994
0.020999999999999998 2.3
0.015000000000000001 2.6999999999999993
0.020999999999999998 2.3
0.025 2.0999999999999996
0.022 2.0999999999999996
0.011000000000000001 3.3999999999999995
0.015000000000000001 2.6999999999999993
0.019000000000000003 2.3
0.019000000000000003 2.3999999999999995
0.026000000000000002 2.0999999999999996
0.007 4.299999999999999
0.019000000000000003 2.3
0.018000000000000002 2.3999999999999995
0.004 5.399999999999999
0.03 1.7999999999999998
0.015000000000000001 2.5999999999999996
0.015000000000000001 2.5999999999999996
0.027000000000000003 1.7999999999999998
0.020999999999999998 2.1999999999999997
0.017 2.3999999999999995
0.007 3.999999999999999
0.019000000000000003 2.3
0.024 1.9999999999999996
0.019000000000000003 2.3
0.018000000000000002 2.3
0.019000000000000003 2.3999999999999995
0.012 3.0999999999999996
0.020999999999999998 2.3
0.006 4.1
0.025 2.0999999999999996
0.03 2.6999999999999993
0.03 2.5999999999999996
0.026000000000000002 1.9999999999999996
0.019000000000000003 2.3
0.023 2.1999999999999997
0.020000000000000004 2.1999999999999997
0.018000000000000002 2.3999999999999995
0.024 4.499999999999999
0.019000000000000003 4.599999999999999
0.006 4.499999999999999
0.020000000000000004 2.1999999999999997
0.020999999999999998 2.3
0.019000000000000003 4.699999999999999
0.015000000000000001 2.5999999999999996
0.017 2.3999999999999995
0.014 2.5999999999999996
0.018000000000000002 2.3
0.019000000000000003 2.3
0.006 5.399999999999999
0.015000000000000001 3.2999999999999994
0.023 1.8999999999999997
0.015000000000000001 2.4999999999999996
0.018000000000000002 2.4999999999999996
0.011000000000000001 3.0999999999999996
0.026000000000000002 1.8999999999999997
0.020000000000000004 2.3
0.015000000000000001 2.3999999999999995
0.018000000000000002 2.3
0.019000000000000003 2.3
0.013 2.8999999999999995
0.028999999999999998 1.8999999999999997
0.024 1.9999999999999996
0.020999999999999998 2.1999999999999997
0.015000000000000001 2.5999999999999996
0.03 1.6999999999999997
0.016 2.5999999999999996
0.015000000000000001 2.4999999999999996
0.03 2.7999999999999994
0.013 2.5999999999999996
0.026000000000000002 1.9999999999999996
0.023 2.0999999999999996
0.012 2.8999999999999995
0.015000000000000001 2.7999999999999994
0.028999999999999998 1.9999999999999996
0.024 2.0999999999999996
0.020000000000000004 2.1999999999999997
0.020000000000000004 2.3999999999999995
0.03 1.8999999999999997
0.024 1.9999999999999996
0.015000000000000001 2.5999999999999996
0.019000000000000003 2.3999999999999995
0.013 2.6999999999999993
0.020000000000000004 2.3999999999999995
0.020000000000000004 2.3
0.018000000000000002 2.3
0.019000000000000003 2.3999999999999995
0.016 2.5999999999999996
0.019000000000000003 2.3999999999999995
0.028999999999999998 2.0999999999999996
0.023 2.0999999999999996
0.028999999999999998 1.5999999999999996
0.019000000000000003 2.1999999999999997
0.015000000000000001 2.5999999999999996
0.024 1.9999999999999996
0.020000000000000004 2.1999999999999997
0.023 2.1999999999999997
0.020999999999999998 2.3
0.01 3.7999999999999994
0.020000000000000004 2.3
0.019000000000000003 2.3
0.020000000000000004 2.3
0.01 3.499999999999999
0.014 2.8999999999999995
0.015000000000000001 2.7999999999999994
0.014 2.7999999999999994
0.015000000000000001 2.5999999999999996
0.013 2.7999999999999994
0.019000000000000003 2.3
0.019000000000000003 2.3
0.019000000000000003 2.3
0.028000000000000004 1.7999999999999998
0.006 4.799999999999999
0.03 1.6999999999999997
0.007 4.699999999999999
0.014 2.4999999999999996
0.015000000000000001 2.4999999999999996
0.019000000000000003 2.3999999999999995
0.01 4.999999999999999
0.028999999999999998 2.4999999999999996
0.028000000000000004 1.7999999999999998
0.018000000000000002 2.3
0.019000000000000003 2.3999999999999995
0.020000000000000004 2.3
0.027000000000000003 1.9999999999999996
0.026000000000000002 1.9999999999999996
0.019000000000000003 2.3999999999999995
0.006 5.199999999999999
0.019000000000000003 2.3999999999999995
0.025 1.9999999999999996
0.015000000000000001 2.5999999999999996
0.020000000000000004 2.3
0.015000000000000001 2.3999999999999995
0.028999999999999998 1.7999999999999998
0.006 4.199999999999999
0.018000000000000002 2.4999999999999996
0.012 2.7999999999999994
0.022 2.3
0.025 1.9999999999999996
0.019000000000000003 2.1999999999999997
0.028999999999999998 1.7999999999999998
0.019000000000000003 2.3
0.026000000000000002 1.9999999999999996
0.01 3.599999999999999
0.019000000000000003 2.3999999999999995
0.020000000000000004 2.3
0.019000000000000003 2.1999999999999997
0.006 4.599999999999999
0.011000000000000001 2.8999999999999995
0.019000000000000003 2.3
0.022 2.3
0.019000000000000003 2.3999999999999995
0.019000000000000003 4.699999999999999
0.009000000000000001 3.7999999999999994
0.019000000000000003 2.3
0.03 1.8999999999999997
0.01 3.6999999999999993
0.026000000000000002 1.9999999999999996
0.019000000000000003 2.3
0.015000000000000001 2.3999999999999995
0.019000000000000003 2.3
0.008 3.999999999999999
0.006 3.999999999999999
0.015000000000000001 2.5999999999999996
0.019000000000000003 2.1999999999999997
0.011000000000000001 3.2999999999999994
0.019000000000000003 2.3999999999999995
0.03 2.7999999999999994
0.015000000000000001 2.5999999999999996
0.015000000000000001 2.4999999999999996
0.007 4.599999999999999
0.01 3.8999999999999995
0.009000000000000001 4.1
0.020000000000000004 2.3
0.007 4.199999999999999
0.028999999999999998 2.4999999999999996
0.025 1.9999999999999996
0.019000000000000003 2.3
0.01 3.7999999999999994
0.016 2.5999999999999996
0.015000000000000001 2.6999999999999993
0.019000000000000003 2.3
0.027000000000000003 1.7999999999999998
0.026000000000000002 1.9999999999999996
0.024 2.0999999999999996
0.020999999999999998 2.1999999999999997
0.017 2.4999999999999996
0.024 2.0999999999999996
0.020000000000000004 2.0999999999999996
0.015000000000000001 2.6999999999999993
0.016 2.4999999999999996
0.019000000000000003 2.3999999999999995
0.03 1.6999999999999997
0.026000000000000002 1.9999999999999996
0.019000000000000003 2.3
0.006 4.999999999999999
0.024 2.0999999999999996
0.026000000000000002 3.0999999999999996
0.019000000000000003 2.3
0.012 2.6999999999999993
0.019000000000000003 2.3
0.028000000000000004 2.6999999999999993
0.020999999999999998 2.1999999999999997
0.016 2.5999999999999996
0.015000000000000001 2.4999999999999996
0.01 3.7999999999999994
0.013 2.6999999999999993
0.024 2.1999999999999997
0.03 1.4999999999999998
0.020999999999999998 2.0999999999999996
0.025 4.699999999999999
0.015000000000000001 2.7999999999999994
0.024 2.7999999999999994
0.017 2.4999999999999996
0.023 2.0999999999999996
0.016 2.3999999999999995
0.019000000000000003 2.3
0.019000000000000003 2.3999999999999995
0.023 4.599999999999999
0.019000000000000003 2.3
0.015000000000000001 2.5999999999999996
0.022 2.3
0.019000000000000003 2.3
0.03 1.7999999999999998
0.019000000000000003 2.3
0.012 2.8999999999999995
0.03 1.9999999999999996
0.020999999999999998 2.1999999999999997
0.03 1.7999999999999998
0.01 3.7999999999999994
0.011000000000000001 3.1999999999999993
0.022 2.0999999999999996
0.022 4.699999999999999
0.028000000000000004 1.8999999999999997
0.019000000000000003 4.299999999999999
0.019000000000000003 2.3999999999999995
0.020999999999999998 2.3
0.011000000000000001 2.9999999999999996
0.016 2.5999999999999996
0.019000000000000003 2.3999999999999995
0.017 2.5999999999999996
0.006 3.999999999999999
0.006 5.199999999999999
0.020000000000000004 2.3999999999999995
0.019000000000000003 2.1999999999999997
0.01 3.7999999999999994
0.013 2.8999999999999995
0.019000000000000003 2.3
0.019000000000000003 2.3999999999999995
0.012 2.8999999999999995
0.024 1.9999999999999996
0.01 4.199999999999999
0.019000000000000003 2.3999999999999995
0.020999999999999998 2.1999999999999997
0.028000000000000004 1.8999999999999997
0.019000000000000003 2.3
0.015000000000000001 2.5999999999999996
0.015000000000000001 2.6999999999999993
0.01 3.599999999999999
0.017 2.3999999999999995
0.01 4.1
0.007 3.8999999999999995
0.020000000000000004 2.1999999999999997
0.01 3.8999999999999995
0.019000000000000003 2.3999999999999995
0.019000000000000003 2.3999999999999995
0.022 4.699999999999999
0.015000000000000001 2.5999999999999996
0.01 3.599999999999999
0.017 2.4999999999999996
0.005 4.399999999999999
0.023 2.0999999999999996
0.013 2.8999999999999995
0.019000000000000003 2.3
0.019000000000000003 2.3999999999999995
0.009000000000000001 3.8999999999999995
0.017 2.4999999999999996
0.022 4.699999999999999
0.019000000000000003 2.3
0.020999999999999998 2.3
0.019000000000000003 2.3999999999999995
0.006 4.699999999999999
0.018000000000000002 2.3
0.015000000000000001 2.6999999999999993
0.018000000000000002 2.3999999999999995
0.013 2.5999999999999996
0.015000000000000001 2.7999999999999994
0.03 1.8999999999999997
0.027000000000000003 1.5999999999999996
0.019000000000000003 2.3999999999999995
0.016 2.4999999999999996
0.018000000000000002 2.3999999999999995
0.015000000000000001 2.6999999999999993
0.028999999999999998 1.5999999999999996
0.015000000000000001 2.5999999999999996
0.020000000000000004 2.3
0.015000000000000001 2.6999999999999993
0.006 5.399999999999999
0.016 2.5999999999999996
0.01 4.199999999999999
0.019000000000000003 2.1999999999999997
0.015000000000000001 2.6999999999999993
0.03 1.7999999999999998
0.014 2.6999999999999993
0.019000000000000003 2.3
0.019000000000000003 2.3999999999999995
0.01 3.999999999999999
0.020000000000000004 2.3
0.019000000000000003 2.1999999999999997
0.022 2.0999999999999996
0.019000000000000003 2.3
0.020000000000000004 2.1999999999999997
0.012 2.6999999999999993
0.028999999999999998 1.5999999999999996
0.016 2.5999999999999996
0.015000000000000001 2.4999999999999996
0.006 5.399999999999999
0.017 2.3999999999999995
0.020999999999999998 2.3999999999999995
0.016 2.3999999999999995
0.007 4.599999999999999
0.019000000000000003 2.3
0.01 3.7999999999999994
0.022 2.1999999999999997
0.019000000000000003 2.3999999999999995
0.005 5.199999999999999
0.019000000000000003 2.4999999999999996
0.026000000000000002 2.0999999999999996
0.017 2.3
0.020999999999999998 2.1999999999999997
0.018000000000000002 2.3999999999999995
0.025 2.8999999999999995
0.023 2.0999999999999996
0.020999999999999998 2.0999999999999996
0.01 3.8999999999999995
0.019000000000000003 2.3
0.023 4.499999999999999
0.009000000000000001 3.8999999999999995
0.020999999999999998 2.3
0.025 1.8999999999999997
0.007 3.999999999999999
0.01 4.1
0.01 3.8999999999999995
0.024 1.8999999999999997
0.006 5.399999999999999
0.013 2.8999999999999995
0.020000000000000004 2.3999999999999995
0.025 1.9999999999999996
0.018000000000000002 4.499999999999999
0.006 5.199999999999999
0.019000000000000003 2.3
0.028000000000000004 1.8999999999999997
0.019000000000000003 2.3
0.01 3.7999999999999994
0.020000000000000004 2.3
0.023 2.0999999999999996
0.009000000000000001 3.7999999999999994
0.01 3.7999999999999994
0.019000000000000003 2.3
0.026000000000000002 1.7999999999999998
0.007 4.699999999999999
0.019000000000000003 2.3999999999999995
0.015000000000000001 2.7999999999999994
0.023 2.1999999999999997
0.018000000000000002 4.699999999999999
0.006 5.199999999999999
0.018000000000000002 2.3999999999999995
0.027000000000000003 1.8999999999999997
0.023 2.0999999999999996
0.027000000000000003 1.7999999999999998
0.014 2.5999999999999996
0.019000000000000003 2.3
0.013 2.7999999999999994
0.022 2.0999999999999996
0.015000000000000001 2.5999999999999996
0.01 3.999999999999999
0.019000000000000003 2.3999999999999995
0.012 2.8999999999999995
0.007 3.7999999999999994
0.027000000000000003 1.9999999999999996
0.03 2.6999999999999993
0.015000000000000001 2.5999999999999996
0.019000000000000003 2.3
0.01 3.3999999999999995
0.019000000000000003 2.1999999999999997
0.01 3.499999999999999
0.025 3.7999999999999994
0.025 1.9999999999999996
0.009000000000000001 3.599999999999999
0.014 2.6999999999999993
0.018000000000000002 2.3999999999999995
0.020000000000000004 2.3
0.019000000000000003 2.3
0.015000000000000001 2.4999999999999996
0.019000000000000003 2.3
0.023 2.0999999999999996
0.022 2.3
0.03 1.8999999999999997
0.013 2.8999999999999995
0.019000000000000003 2.4999999999999996
0.007 3.8999999999999995
0.013 2.8999999999999995
0.01 3.999999999999999
0.019000000000000003 2.3999999999999995
0.019000000000000003 2.3
0.015000000000000001 2.4999999999999996
0.027000000000000003 1.5999999999999996
0.019000000000000003 4.699999999999999
0.028999999999999998 1.9999999999999996
0.024 2.0999999999999996
0.026000000000000002 1.8999999999999997
0.006 4.599999999999999
0.026000000000000002 2.0999999999999996
0.020999999999999998 2.3
0.015000000000000001 2.4999999999999996
0.018000000000000002 2.3
0.019000000000000003 2.3999999999999995
0.019000000000000003 2.3999999999999995
0.019000000000000003 2.3
0.03 1.8999999999999997
0.015000000000000001 2.5999999999999996
0.022 2.0999999999999996
0.020000000000000004 2.3
0.015000000000000001 2.5999999999999996
0.019000000000000003 2.3
0.024 1.8999999999999997
0.025 1.7999999999999998
0.018000000000000002 2.1999999999999997
0.027000000000000003 1.5999999999999996
0.019000000000000003 4.599999999999999
0.020999999999999998 2.3
0.03 1.7999999999999998
0.015000000000000001 2.5999999999999996
0.019000000000000003 2.3
0.024 4.599999999999999
0.028000000000000004 2.0999999999999996
