metallicities age
0.007 2.3999999999999995
0.004 3.599999999999999
0.005 3.0999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.005 3.1999999999999993
0.006 2.6999999999999993
0.004 3.2999999999999994
0.005 3.0999999999999996
0.005 2.9999999999999996
0.003 4.1
0.005 2.9999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.008 2.3999999999999995
0.004 3.3999999999999995
0.006 2.5999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.004 3.2999999999999994
0.004 3.3999999999999995
0.005 3.0999999999999996
0.003 3.999999999999999
0.005 2.9999999999999996
0.004 3.2999999999999994
0.006 2.6999999999999993
0.004 3.3999999999999995
0.006 2.5999999999999996
0.005 3.1999999999999993
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.1999999999999993
0.006 2.6999999999999993
0.005 3.0999999999999996
0.004 3.2999999999999994
0.005 2.9999999999999996
0.005 2.9999999999999996
0.003 4.199999999999999
0.004 3.2999999999999994
0.005 3.0999999999999996
0.004 3.2999999999999994
0.005 2.9999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.003 4.199999999999999
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.007 2.4999999999999996
0.004 3.3999999999999995
0.006 2.5999999999999996
0.006 2.6999999999999993
0.005 3.0999999999999996
0.004 3.3999999999999995
0.004 3.2999999999999994
0.006 2.6999999999999993
0.006 2.6999999999999993
0.005 3.0999999999999996
0.006 2.7999999999999994
0.005 2.9999999999999996
0.004 3.2999999999999994
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.006 2.5999999999999996
0.004 3.2999999999999994
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 2.9999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.003 4.199999999999999
0.004 3.599999999999999
0.005 3.2999999999999994
0.007 2.3999999999999995
0.005 2.9999999999999996
0.004 3.599999999999999
0.006 2.6999999999999993
0.006 2.5999999999999996
0.005 2.9999999999999996
0.006 2.5999999999999996
0.004 3.3999999999999995
0.006 2.6999999999999993
0.004 3.499999999999999
0.003 3.999999999999999
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.004 3.3999999999999995
0.004 3.2999999999999994
0.005 3.1999999999999993
0.005 3.0999999999999996
0.003 4.199999999999999
0.005 3.0999999999999996
0.005 3.1999999999999993
0.004 3.499999999999999
0.005 2.8999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.1999999999999993
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.004 3.499999999999999
0.006 2.6999999999999993
0.004 3.3999999999999995
0.005 2.9999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.006 2.5999999999999996
0.007 2.3999999999999995
0.005 3.0999999999999996
0.005 2.9999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.004 3.3999999999999995
0.004 3.3999999999999995
0.005 2.9999999999999996
0.006 2.5999999999999996
0.004 3.499999999999999
0.005 3.0999999999999996
0.004 3.2999999999999994
0.005 3.0999999999999996
0.003 4.1
0.005 3.0999999999999996
0.005 3.0999999999999996
0.009000000000000001 2.3999999999999995
0.005 2.9999999999999996
0.003 4.199999999999999
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.499999999999999
0.006 2.6999999999999993
0.005 3.0999999999999996
0.004 3.499999999999999
0.005 3.0999999999999996
0.008 2.3999999999999995
0.008 2.3999999999999995
0.005 2.9999999999999996
0.006 2.6999999999999993
0.005 3.1999999999999993
0.007 2.3999999999999995
0.006 2.5999999999999996
0.006 2.5999999999999996
0.006 2.6999999999999993
0.005 3.0999999999999996
0.004 3.3999999999999995
0.004 3.2999999999999994
0.011000000000000001 2.3
0.005 3.1999999999999993
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.1999999999999993
0.007 2.4999999999999996
0.01 2.3999999999999995
0.007 2.4999999999999996
0.005 3.2999999999999994
0.006 2.6999999999999993
0.005 3.0999999999999996
0.011000000000000001 2.3
0.014 1.8999999999999997
0.005 2.9999999999999996
0.006 2.6999999999999993
0.009000000000000001 2.3999999999999995
0.005 3.0999999999999996
0.004 3.1999999999999993
0.004 3.3999999999999995
0.005 2.9999999999999996
0.005 2.9999999999999996
0.004 3.6999999999999993
0.004 3.499999999999999
0.005 3.1999999999999993
0.004 3.2999999999999994
0.005 2.9999999999999996
0.004 3.2999999999999994
0.004 3.2999999999999994
0.009000000000000001 2.3999999999999995
0.005 3.1999999999999993
0.005 3.0999999999999996
0.005 2.9999999999999996
0.004 3.3999999999999995
0.004 3.2999999999999994
0.005 2.9999999999999996
0.005 2.9999999999999996
0.004 3.3999999999999995
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.1999999999999993
0.004 3.3999999999999995
0.012 2.0999999999999996
0.004 3.3999999999999995
0.006 2.5999999999999996
0.009000000000000001 2.3999999999999995
0.005 3.0999999999999996
0.004 3.3999999999999995
0.004 3.499999999999999
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.004 3.2999999999999994
0.006 2.6999999999999993
0.004 3.3999999999999995
0.005 3.0999999999999996
0.004 3.499999999999999
0.004 3.2999999999999994
0.011000000000000001 2.3
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.004 3.2999999999999994
0.005 3.0999999999999996
0.004 3.499999999999999
0.006 2.6999999999999993
0.005 2.9999999999999996
0.004 3.2999999999999994
0.005 2.9999999999999996
0.006 2.6999999999999993
0.005 2.9999999999999996
0.004 3.3999999999999995
0.003 4.399999999999999
0.008 2.3999999999999995
0.006 2.5999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.003 4.1
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.007 2.3999999999999995
0.005 2.9999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.003 4.1
0.005 3.0999999999999996
0.003 4.199999999999999
0.004 3.3999999999999995
0.005 2.9999999999999996
0.005 3.0999999999999996
0.003 4.199999999999999
0.01 2.3999999999999995
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 3.1999999999999993
0.005 2.9999999999999996
0.005 2.9999999999999996
0.005 2.9999999999999996
0.004 3.3999999999999995
0.005 2.9999999999999996
0.006 2.6999999999999993
0.005 2.9999999999999996
0.004 3.1999999999999993
0.006 2.6999999999999993
0.005 3.1999999999999993
0.005 3.0999999999999996
0.005 3.1999999999999993
0.005 3.0999999999999996
0.004 3.2999999999999994
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.1999999999999993
0.005 3.0999999999999996
0.003 4.1
0.005 3.0999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.01 2.3999999999999995
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 2.9999999999999996
0.004 3.2999999999999994
0.01 2.3999999999999995
0.009000000000000001 2.3999999999999995
0.005 3.0999999999999996
0.003 4.1
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.006 2.5999999999999996
0.005 2.9999999999999996
0.004 3.2999999999999994
0.005 3.1999999999999993
0.006 2.5999999999999996
0.006 2.6999999999999993
0.009000000000000001 2.3999999999999995
0.005 2.9999999999999996
0.003 3.999999999999999
0.005 3.0999999999999996
0.004 3.3999999999999995
0.003 4.299999999999999
0.006 2.8999999999999995
0.004 3.1999999999999993
0.005 2.9999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.011000000000000001 2.1999999999999997
0.004 3.499999999999999
0.005 3.1999999999999993
0.004 3.2999999999999994
0.005 3.0999999999999996
0.009000000000000001 2.3999999999999995
0.005 3.0999999999999996
0.005 2.9999999999999996
0.003 4.1
0.005 3.2999999999999994
0.005 3.0999999999999996
0.006 2.6999999999999993
0.005 2.9999999999999996
0.004 3.3999999999999995
0.006 2.6999999999999993
0.005 2.9999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.3999999999999995
0.006 2.6999999999999993
0.004 3.499999999999999
0.004 3.2999999999999994
0.005 3.0999999999999996
0.004 3.2999999999999994
0.004 3.2999999999999994
0.006 2.5999999999999996
0.004 3.3999999999999995
0.004 3.3999999999999995
0.004 3.499999999999999
0.003 4.1
0.005 3.0999999999999996
0.004 3.499999999999999
0.005 2.9999999999999996
0.004 3.2999999999999994
0.005 3.0999999999999996
0.006 2.5999999999999996
0.005 3.1999999999999993
0.003 4.1
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 2.8999999999999995
0.004 3.3999999999999995
0.005 2.9999999999999996
0.006 2.5999999999999996
0.004 3.2999999999999994
0.003 4.199999999999999
0.009000000000000001 2.3999999999999995
0.004 3.2999999999999994
0.004 3.2999999999999994
0.004 3.2999999999999994
0.005 3.1999999999999993
0.005 2.9999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.005 3.0999999999999996
0.006 2.5999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.499999999999999
0.005 3.0999999999999996
0.004 3.2999999999999994
0.005 3.1999999999999993
0.005 3.0999999999999996
0.003 4.1
0.006 2.6999999999999993
0.005 2.9999999999999996
0.006 2.5999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.8999999999999995
0.005 2.9999999999999996
0.005 3.0999999999999996
0.004 3.3999999999999995
0.004 3.3999999999999995
0.006 2.6999999999999993
0.005 3.1999999999999993
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.004 3.1999999999999993
0.004 3.499999999999999
0.009000000000000001 2.3999999999999995
0.004 3.3999999999999995
0.003 4.1
0.006 2.6999999999999993
0.004 3.2999999999999994
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 2.8999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.8999999999999995
0.005 2.9999999999999996
0.003 4.299999999999999
0.005 2.9999999999999996
0.005 2.9999999999999996
0.005 3.1999999999999993
0.012 2.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.006 2.6999999999999993
0.004 3.3999999999999995
0.005 3.0999999999999996
0.004 3.2999999999999994
0.003 4.299999999999999
0.005 2.9999999999999996
0.005 3.1999999999999993
0.005 3.0999999999999996
0.004 3.1999999999999993
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 2.9999999999999996
0.006 2.6999999999999993
0.005 2.9999999999999996
0.006 2.5999999999999996
0.004 3.499999999999999
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.1999999999999993
0.007 2.3999999999999995
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.01 2.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.003 4.199999999999999
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.0999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.004 3.499999999999999
0.005 2.9999999999999996
0.005 3.0999999999999996
0.004 3.3999999999999995
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.004 3.2999999999999994
0.005 2.9999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 2.9999999999999996
0.006 2.6999999999999993
0.003 3.999999999999999
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.0999999999999996
0.004 3.2999999999999994
0.005 2.9999999999999996
0.004 3.499999999999999
0.004 3.3999999999999995
0.009000000000000001 2.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.009000000000000001 2.3999999999999995
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 3.1999999999999993
0.004 3.3999999999999995
0.004 3.2999999999999994
0.003 4.199999999999999
0.005 3.0999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.003 4.1
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.006 2.5999999999999996
0.004 3.3999999999999995
0.005 2.9999999999999996
0.005 3.0999999999999996
0.003 4.1
0.006 2.6999999999999993
0.004 3.499999999999999
0.005 3.0999999999999996
0.005 3.1999999999999993
0.008 2.3999999999999995
0.004 3.2999999999999994
0.005 3.0999999999999996
0.005 3.1999999999999993
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 2.9999999999999996
0.006 2.6999999999999993
0.005 3.1999999999999993
0.006 2.5999999999999996
0.006 2.5999999999999996
0.007 2.3999999999999995
0.007 2.3999999999999995
0.003 4.1
0.004 3.3999999999999995
0.005 3.0999999999999996
0.006 2.5999999999999996
0.005 2.9999999999999996
0.006 2.6999999999999993
0.006 2.6999999999999993
0.005 3.0999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.499999999999999
0.007 2.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.1999999999999993
0.004 3.3999999999999995
0.005 3.0999999999999996
0.01 2.3999999999999995
0.005 2.9999999999999996
0.003 4.1
0.006 2.5999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.007 2.3999999999999995
0.005 2.9999999999999996
0.004 3.499999999999999
0.006 2.6999999999999993
0.008 2.3999999999999995
0.005 3.0999999999999996
0.005 3.1999999999999993
0.006 2.6999999999999993
0.004 3.2999999999999994
0.005 3.0999999999999996
0.004 3.2999999999999994
0.006 2.5999999999999996
0.006 2.5999999999999996
0.004 3.2999999999999994
0.005 3.0999999999999996
0.006 2.6999999999999993
0.005 3.0999999999999996
0.005 3.1999999999999993
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.1999999999999993
0.004 3.2999999999999994
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.005 2.9999999999999996
0.005 3.1999999999999993
0.003 4.1
0.004 3.2999999999999994
0.003 4.199999999999999
0.005 2.9999999999999996
0.005 3.0999999999999996
0.006 2.5999999999999996
0.006 2.5999999999999996
0.005 3.0999999999999996
0.004 3.499999999999999
0.007 2.3999999999999995
0.005 3.0999999999999996
0.004 3.499999999999999
0.003 4.1
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.3999999999999995
0.004 3.3999999999999995
0.007 2.3999999999999995
0.005 2.9999999999999996
0.004 3.2999999999999994
0.004 3.2999999999999994
0.004 3.3999999999999995
0.006 2.5999999999999996
0.005 3.0999999999999996
0.005 3.1999999999999993
0.004 3.499999999999999
0.005 3.0999999999999996
0.005 2.8999999999999995
0.005 3.0999999999999996
0.004 3.3999999999999995
0.004 3.2999999999999994
0.005 2.9999999999999996
0.005 3.0999999999999996
0.004 3.2999999999999994
0.004 3.2999999999999994
0.007 2.3999999999999995
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.004 3.2999999999999994
0.005 2.9999999999999996
0.005 2.9999999999999996
0.004 3.499999999999999
0.004 3.2999999999999994
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.499999999999999
0.004 3.1999999999999993
0.005 3.0999999999999996
0.01 2.3999999999999995
0.009000000000000001 2.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.008 2.3999999999999995
0.009000000000000001 2.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.006 2.6999999999999993
0.005 2.9999999999999996
0.006 2.5999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 2.9999999999999996
0.004 3.599999999999999
0.005 3.0999999999999996
0.005 2.9999999999999996
0.011000000000000001 2.3
0.005 3.0999999999999996
0.005 3.0999999999999996
0.007 2.3999999999999995
0.005 3.1999999999999993
0.005 3.0999999999999996
0.005 3.0999999999999996
0.006 2.5999999999999996
0.006 2.5999999999999996
0.004 3.3999999999999995
0.004 3.1999999999999993
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.004 3.3999999999999995
0.005 3.0999999999999996
0.012 2.0999999999999996
0.004 3.2999999999999994
0.011000000000000001 2.3
0.005 2.9999999999999996
0.006 2.6999999999999993
0.009000000000000001 2.3999999999999995
0.005 3.0999999999999996
0.004 3.2999999999999994
0.005 2.9999999999999996
0.004 3.499999999999999
0.005 3.0999999999999996
0.003 4.199999999999999
0.005 2.9999999999999996
0.007 2.3999999999999995
0.004 3.2999999999999994
0.008 2.3999999999999995
0.005 3.0999999999999996
0.004 3.2999999999999994
0.006 2.6999999999999993
0.004 3.3999999999999995
0.004 3.2999999999999994
0.005 3.0999999999999996
0.005 3.0999999999999996
0.003 4.1
0.005 2.9999999999999996
0.004 3.3999999999999995
0.006 4.699999999999999
0.005 3.1999999999999993
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.1999999999999993
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.004 3.3999999999999995
0.006 2.5999999999999996
0.005 3.1999999999999993
0.005 3.1999999999999993
0.007 2.3999999999999995
0.005 2.9999999999999996
0.006 2.6999999999999993
0.005 3.1999999999999993
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.007 2.3999999999999995
0.006 2.6999999999999993
0.004 3.3999999999999995
0.004 3.599999999999999
0.011000000000000001 2.3
0.004 3.499999999999999
0.011000000000000001 2.3
0.005 3.0999999999999996
0.005 3.1999999999999993
0.006 2.6999999999999993
0.006 2.5999999999999996
0.004 3.3999999999999995
0.005 2.9999999999999996
0.005 3.0999999999999996
0.005 2.9999999999999996
0.004 3.2999999999999994
0.005 2.9999999999999996
0.005 2.9999999999999996
0.011000000000000001 2.3
0.006 2.5999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.006 2.6999999999999993
0.007 2.3999999999999995
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.005 3.0999999999999996
0.007 2.4999999999999996
